"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2018-06-13T13:29:04.899+09:00"
"RESULT_INF"
"TOTAL_NUMBER","2070"
"FROM_NUMBER","1"
"TO_NUMBER","2070"
"TABLE_INF","0003142014"
"STAT_NAME","00200521","国勢調査"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","平成27年国勢調査 速報集計 抽出速報集計"
"TITLE","00110","年齢(各歳)，男女別人口，年齢別割合，平均年齢及び年齢中位数(総数及び日本人) 全国(市部・郡部)"
"CYCLE","-"
"SURVEY_DATE","201510"
"OPEN_DATE","2016-06-29"
"SMALL_AREA","0"
"MAIN_CATEGORY","02","人口・世帯"
"SUB_CATEGORY","01","人口"
"OVERALL_TOTAL_NUMBER","2070"
"UPDATED_DATE","2016-09-01"
"STATISTICS_NAME_SPEC","平成27年国勢調査","速報集計","抽出速報集計","","",""
"TITLE_SPEC","","年齢(各歳)，男女別人口，年齢別割合，平均年齢及び年齢中位数(総数及び日本人)","全国(市部・郡部)","",""
"NOTE","***","当該数値がないもの"
"NOTE","-","当該数値がないもの"
"VALUE"
"tab_code","表章項目","cat01_code","国籍_2015","cat02_code","男女別_2015","cat03_code","年齢_2015","area_code","地域（2015）","time_code","時間軸(年次)","unit","value"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0650","64歳","00000","全国","2015000000","2015年","人","1839700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0650","64歳","00001","全国市部","2015000000","2015年","人","1661900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0650","64歳","00002","全国郡部","2015000000","2015年","人","177800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0660","65歳","00000","全国","2015000000","2015年","人","1997100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0660","65歳","00001","全国市部","2015000000","2015年","人","1800900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0660","65歳","00002","全国郡部","2015000000","2015年","人","196100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0670","66歳","00000","全国","2015000000","2015年","人","2159500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0670","66歳","00001","全国市部","2015000000","2015年","人","1952500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0670","66歳","00002","全国郡部","2015000000","2015年","人","207100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0680","67歳","00000","全国","2015000000","2015年","人","2137200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0680","67歳","00001","全国市部","2015000000","2015年","人","1934400"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0680","67歳","00002","全国郡部","2015000000","2015年","人","202800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0690","68歳","00000","全国","2015000000","2015年","人","2025600"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0690","68歳","00001","全国市部","2015000000","2015年","人","1829200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0690","68歳","00002","全国郡部","2015000000","2015年","人","196400"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0700","69歳","00000","全国","2015000000","2015年","人","1263900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0700","69歳","00001","全国市部","2015000000","2015年","人","1147900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0700","69歳","00002","全国郡部","2015000000","2015年","人","116100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0710","70歳","00000","全国","2015000000","2015年","人","1328200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0710","70歳","00001","全国市部","2015000000","2015年","人","1206700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0710","70歳","00002","全国郡部","2015000000","2015年","人","121600"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0720","71歳","00000","全国","2015000000","2015年","人","1622400"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0720","71歳","00001","全国市部","2015000000","2015年","人","1470800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0720","71歳","00002","全国郡部","2015000000","2015年","人","151500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0730","72歳","00000","全国","2015000000","2015年","人","1571200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0730","72歳","00001","全国市部","2015000000","2015年","人","1425300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0730","72歳","00002","全国郡部","2015000000","2015年","人","145900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0740","73歳","00000","全国","2015000000","2015年","人","1598500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0740","73歳","00001","全国市部","2015000000","2015年","人","1448500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0740","73歳","00002","全国郡部","2015000000","2015年","人","150000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0750","74歳","00000","全国","2015000000","2015年","人","1551700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0750","74歳","00001","全国市部","2015000000","2015年","人","1405700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0750","74歳","00002","全国郡部","2015000000","2015年","人","146000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0760","75歳","00000","全国","2015000000","2015年","人","1382000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0760","75歳","00001","全国市部","2015000000","2015年","人","1255900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0760","75歳","00002","全国郡部","2015000000","2015年","人","126000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0770","76歳","00000","全国","2015000000","2015年","人","1179900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0770","76歳","00001","全国市部","2015000000","2015年","人","1066500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0770","76歳","00002","全国郡部","2015000000","2015年","人","113300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0780","77歳","00000","全国","2015000000","2015年","人","1231300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0780","77歳","00001","全国市部","2015000000","2015年","人","1106600"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0780","77歳","00002","全国郡部","2015000000","2015年","人","124700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0790","78歳","00000","全国","2015000000","2015年","人","1257300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0790","78歳","00001","全国市部","2015000000","2015年","人","1126700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0790","78歳","00002","全国郡部","2015000000","2015年","人","130600"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0800","79歳","00000","全国","2015000000","2015年","人","1220500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0800","79歳","00001","全国市部","2015000000","2015年","人","1099300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0800","79歳","00002","全国郡部","2015000000","2015年","人","121100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0810","80歳","00000","全国","2015000000","2015年","人","1125100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0810","80歳","00001","全国市部","2015000000","2015年","人","1006500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0810","80歳","00002","全国郡部","2015000000","2015年","人","118600"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0820","81歳","00000","全国","2015000000","2015年","人","1040600"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0820","81歳","00001","全国市部","2015000000","2015年","人","932000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0820","81歳","00002","全国郡部","2015000000","2015年","人","108600"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0830","82歳","00000","全国","2015000000","2015年","人","997800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0830","82歳","00001","全国市部","2015000000","2015年","人","888000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0830","82歳","00002","全国郡部","2015000000","2015年","人","109800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0840","83歳","00000","全国","2015000000","2015年","人","922900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0840","83歳","00001","全国市部","2015000000","2015年","人","816200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0840","83歳","00002","全国郡部","2015000000","2015年","人","106700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0850","84歳","00000","全国","2015000000","2015年","人","863400"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0850","84歳","00001","全国市部","2015000000","2015年","人","769300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0850","84歳","00002","全国郡部","2015000000","2015年","人","94100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0860","85歳","00000","全国","2015000000","2015年","人","753600"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0860","85歳","00001","全国市部","2015000000","2015年","人","667800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0860","85歳","00002","全国郡部","2015000000","2015年","人","85800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0870","86歳","00000","全国","2015000000","2015年","人","692900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0870","86歳","00001","全国市部","2015000000","2015年","人","611200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0870","86歳","00002","全国郡部","2015000000","2015年","人","81800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0880","87歳","00000","全国","2015000000","2015年","人","623700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0880","87歳","00001","全国市部","2015000000","2015年","人","542000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0880","87歳","00002","全国郡部","2015000000","2015年","人","81700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0890","88歳","00000","全国","2015000000","2015年","人","552900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0890","88歳","00001","全国市部","2015000000","2015年","人","488700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0890","88歳","00002","全国郡部","2015000000","2015年","人","64200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0900","89歳","00000","全国","2015000000","2015年","人","483500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0900","89歳","00001","全国市部","2015000000","2015年","人","425000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0900","89歳","00002","全国郡部","2015000000","2015年","人","58500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0910","90歳","00000","全国","2015000000","2015年","人","405200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0910","90歳","00001","全国市部","2015000000","2015年","人","358100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0910","90歳","00002","全国郡部","2015000000","2015年","人","47200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0920","91歳","00000","全国","2015000000","2015年","人","332200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0920","91歳","00001","全国市部","2015000000","2015年","人","291000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0920","91歳","00002","全国郡部","2015000000","2015年","人","41200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0930","92歳","00000","全国","2015000000","2015年","人","255100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0930","92歳","00001","全国市部","2015000000","2015年","人","221900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0930","92歳","00002","全国郡部","2015000000","2015年","人","33100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0940","93歳","00000","全国","2015000000","2015年","人","218100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0940","93歳","00001","全国市部","2015000000","2015年","人","192900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0940","93歳","00002","全国郡部","2015000000","2015年","人","25300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0950","94歳","00000","全国","2015000000","2015年","人","174800"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0950","94歳","00001","全国市部","2015000000","2015年","人","155300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0950","94歳","00002","全国郡部","2015000000","2015年","人","19400"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0960","95歳","00000","全国","2015000000","2015年","人","139000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0960","95歳","00001","全国市部","2015000000","2015年","人","123100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0960","95歳","00002","全国郡部","2015000000","2015年","人","15900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0970","96歳","00000","全国","2015000000","2015年","人","88900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0970","96歳","00001","全国市部","2015000000","2015年","人","77700"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0970","96歳","00002","全国郡部","2015000000","2015年","人","11100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0980","97歳","00000","全国","2015000000","2015年","人","68200"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0980","97歳","00001","全国市部","2015000000","2015年","人","60300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0980","97歳","00002","全国郡部","2015000000","2015年","人","7900"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0990","98歳","00000","全国","2015000000","2015年","人","50500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0990","98歳","00001","全国市部","2015000000","2015年","人","43500"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","0990","98歳","00002","全国郡部","2015000000","2015年","人","7100"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","1000","99歳","00000","全国","2015000000","2015年","人","36300"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","1000","99歳","00001","全国市部","2015000000","2015年","人","31000"
"020","人口","0000","総数（国籍）","0000","総数（男女別）","1000","99歳","00002","全国郡部","2015000000","2015年","人","5400"
