year,month,day,hour,minute,usd,
2018,06,13,21,51,110.520000,
2018,06,13,21,52,110.510000,
2018,06,13,21,53,110.520000,
2018,06,13,21,54,110.520000,
2018,06,13,21,55,110.510000,
2018,06,13,21,56,110.510000,
2018,06,13,21,57,110.510000,
2018,06,13,21,58,110.510000,
2018,06,13,21,59,110.510000,
2018,06,13,22,00,110.510000,
2018,06,13,22,01,110.510000,
2018,06,13,22,02,110.510000,
2018,06,13,22,03,110.510000,
2018,06,13,22,04,110.510000,
2018,06,13,22,05,110.510000,
2018,06,13,22,06,110.470000,
2018,06,13,22,07,110.470000,
2018,06,13,22,08,110.470000,
2018,06,13,22,09,110.470000,
2018,06,13,22,10,110.470000,
2018,06,13,22,11,110.470000,
2018,06,13,22,12,110.470000,
2018,06,13,22,13,110.470000,
2018,06,13,22,14,110.440000,
2018,06,13,22,15,110.470000,
2018,06,13,22,16,110.440000,
2018,06,13,22,17,110.440000,
2018,06,13,22,18,110.440000,
2018,06,13,22,19,110.440000,
2018,06,13,22,20,110.440000,
2018,06,13,22,21,110.440000,
2018,06,13,22,22,110.440000,
2018,06,13,22,23,110.440000,
2018,06,13,22,24,110.440000,
2018,06,13,22,25,110.440000,
2018,06,13,22,26,110.430000,
2018,06,13,22,27,110.430000,
2018,06,13,22,28,110.430000,
2018,06,13,22,29,110.430000,
2018,06,13,22,30,110.430000,
2018,06,13,22,31,110.430000,
2018,06,13,22,32,110.430000,
2018,06,13,22,33,110.430000,
2018,06,13,22,34,110.430000,
2018,06,13,22,35,110.430000,
2018,06,13,22,36,110.450000,
2018,06,13,22,37,110.450000,
2018,06,13,22,38,110.450000,
2018,06,13,22,39,110.450000,
2018,06,13,22,40,110.450000,
2018,06,13,22,41,110.450000,
2018,06,13,22,42,110.440000,
2018,06,13,22,43,110.450000,
2018,06,13,22,44,110.450000,
2018,06,13,22,45,110.450000,
2018,06,13,22,46,110.440000,
2018,06,13,22,47,110.440000,
2018,06,13,22,48,110.440000,
2018,06,13,22,49,110.440000,
2018,06,13,22,50,110.440000,
2018,06,13,22,51,110.380000,
2018,06,13,22,52,110.440000,
2018,06,13,22,53,110.440000,
2018,06,13,22,54,110.440000,
2018,06,13,22,55,110.380000,
2018,06,13,22,56,110.380000,
2018,06,13,22,57,110.380000,
2018,06,13,22,58,110.380000,
2018,06,13,22,59,110.380000,
2018,06,13,23,00,110.380000,
2018,06,13,23,01,110.380000,
2018,06,13,23,02,110.380000,
2018,06,13,23,03,110.380000,
2018,06,13,23,04,110.380000,
2018,06,13,23,05,110.400000,
2018,06,13,23,06,110.400000,
2018,06,13,23,07,110.400000,
2018,06,13,23,08,110.400000,
2018,06,13,23,09,110.400000,
2018,06,13,23,10,110.400000,
2018,06,13,23,11,110.400000,
2018,06,13,23,12,110.400000,
2018,06,13,23,13,110.400000,
2018,06,13,23,14,110.370000,
2018,06,13,23,15,110.400000,
2018,06,13,23,16,110.370000,
2018,06,13,23,17,110.370000,
2018,06,13,23,18,110.370000,
2018,06,13,23,19,110.370000,
2018,06,13,23,20,110.370000,
2018,06,13,23,21,110.370000,
2018,06,13,23,22,110.370000,
2018,06,13,23,23,110.370000,
2018,06,13,23,24,110.370000,
2018,06,13,23,25,110.370000,
2018,06,13,23,26,110.400000,
2018,06,13,23,27,110.400000,
2018,06,13,23,28,110.400000,
2018,06,13,23,29,110.400000,
2018,06,13,23,30,110.400000,
2018,06,13,23,31,110.400000,
2018,06,13,23,32,110.400000,
2018,06,13,23,33,110.400000,
2018,06,13,23,34,110.400000,
2018,06,13,23,35,110.400000,
2018,06,13,23,36,110.400000,
2018,06,13,23,37,110.400000,
2018,06,13,23,38,110.400000,
2018,06,13,23,39,110.400000,
2018,06,13,23,40,110.400000,
2018,06,13,23,41,110.400000,
2018,06,13,23,42,110.400000,
2018,06,13,23,43,110.400000,
2018,06,13,23,44,110.400000,
2018,06,13,23,45,110.390000,
2018,06,13,23,46,110.390000,
2018,06,13,23,47,110.390000,
2018,06,13,23,48,110.390000,
2018,06,13,23,49,110.390000,
2018,06,13,23,50,110.390000,
2018,06,13,23,51,110.390000,
2018,06,13,23,52,110.390000,
2018,06,13,23,53,110.390000,
2018,06,13,23,54,110.390000,
2018,06,13,23,55,110.390000,
2018,06,13,23,56,110.390000,
2018,06,13,23,57,110.390000,
2018,06,13,23,58,110.390000,
2018,06,13,23,59,110.390000,
2018,06,14,00,00,110.390000,
2018,06,14,00,01,110.390000,
2018,06,14,00,02,110.390000,
2018,06,14,00,03,110.390000,
2018,06,14,00,04,110.390000,
2018,06,14,00,05,110.410000,
2018,06,14,00,06,110.410000,
2018,06,14,00,07,110.410000,
2018,06,14,00,08,110.410000,
2018,06,14,00,09,110.410000,
2018,06,14,00,10,110.410000,
2018,06,14,00,11,110.410000,
2018,06,14,00,12,110.410000,
2018,06,14,00,13,110.410000,
2018,06,14,00,14,110.410000,
2018,06,14,00,15,110.410000,
2018,06,14,00,16,110.380000,
2018,06,14,00,17,110.380000,
2018,06,14,00,18,110.380000,
2018,06,14,00,19,110.380000,
2018,06,14,00,20,110.380000,
2018,06,14,00,21,110.380000,
2018,06,14,00,22,110.380000,
2018,06,14,00,23,110.380000,
2018,06,14,00,24,110.380000,
2018,06,14,00,25,110.390000,
2018,06,14,00,26,110.390000,
2018,06,14,00,27,110.390000,
2018,06,14,00,28,110.390000,
2018,06,14,00,29,110.390000,
2018,06,14,00,30,110.390000,
2018,06,14,00,31,110.390000,
2018,06,14,00,32,110.390000,
2018,06,14,00,33,110.390000,
2018,06,14,00,34,110.390000,
2018,06,14,00,35,110.390000,
2018,06,14,00,36,110.370000,
2018,06,14,00,37,110.370000,
2018,06,14,00,38,110.370000,
2018,06,14,00,39,110.370000,
2018,06,14,00,40,110.370000,
2018,06,14,00,41,110.370000,
2018,06,14,00,42,110.370000,
2018,06,14,00,43,110.370000,
2018,06,14,00,44,110.370000,
2018,06,14,00,45,110.370000,
2018,06,14,00,46,110.360000,
2018,06,14,00,47,110.360000,
2018,06,14,00,48,110.360000,
2018,06,14,00,49,110.360000,
2018,06,14,00,50,110.360000,
2018,06,14,00,51,110.360000,
2018,06,14,00,52,110.360000,
2018,06,14,00,53,110.360000,
2018,06,14,00,54,110.360000,
2018,06,14,00,55,110.360000,
2018,06,14,00,56,110.360000,
2018,06,14,00,57,110.360000,
2018,06,14,00,58,110.360000,
2018,06,14,00,59,110.360000,
2018,06,14,01,00,110.360000,
2018,06,14,01,01,110.360000,
2018,06,14,01,02,110.360000,
2018,06,14,01,03,110.360000,
2018,06,14,01,04,110.360000,
2018,06,14,01,05,110.360000,
2018,06,14,01,06,110.410000,
2018,06,14,01,07,110.410000,
2018,06,14,01,08,110.410000,
2018,06,14,01,09,110.410000,
2018,06,14,01,10,110.410000,
2018,06,14,01,11,110.410000,
2018,06,14,01,12,110.410000,
2018,06,14,01,13,110.410000,
2018,06,14,01,14,110.410000,
2018,06,14,01,15,110.410000,
2018,06,14,01,16,110.400000,
2018,06,14,01,17,110.400000,
2018,06,14,01,18,110.400000,
2018,06,14,01,19,110.400000,
2018,06,14,01,20,110.400000,
2018,06,14,01,21,110.410000,
2018,06,14,01,22,110.400000,
2018,06,14,01,23,110.400000,
2018,06,14,01,24,110.400000,
2018,06,14,01,25,110.410000,
2018,06,14,01,26,110.410000,
2018,06,14,01,27,110.410000,
2018,06,14,01,28,110.410000,
2018,06,14,01,29,110.410000,
2018,06,14,01,30,110.410000,
2018,06,14,01,31,110.410000,
2018,06,14,01,32,110.410000,
2018,06,14,01,33,110.420000,
2018,06,14,01,34,110.420000,
2018,06,14,01,35,110.410000,
2018,06,14,01,36,110.420000,
2018,06,14,01,37,110.420000,
2018,06,14,01,38,110.420000,
2018,06,14,01,39,110.420000,
2018,06,14,01,40,110.420000,
2018,06,14,01,41,110.420000,
2018,06,14,01,42,110.420000,
2018,06,14,01,43,110.420000,
2018,06,14,01,44,110.420000,
2018,06,14,01,45,110.420000,
2018,06,14,01,46,110.420000,
2018,06,14,01,47,110.420000,
2018,06,14,01,48,110.420000,
2018,06,14,01,49,110.420000,
2018,06,14,01,50,110.420000,
2018,06,14,01,51,110.420000,
2018,06,14,01,52,110.420000,
2018,06,14,01,53,110.450000,
2018,06,14,01,54,110.420000,
2018,06,14,01,55,110.420000,
2018,06,14,01,56,110.450000,
2018,06,14,01,57,110.450000,
2018,06,14,01,58,110.450000,
2018,06,14,01,59,110.450000,
2018,06,14,02,00,110.450000,
2018,06,14,02,01,110.450000,
2018,06,14,02,02,110.450000,
2018,06,14,02,03,110.450000,
2018,06,14,02,04,110.450000,
2018,06,14,02,05,110.450000,
2018,06,14,02,06,110.390000,
2018,06,14,02,07,110.390000,
2018,06,14,02,08,110.390000,
2018,06,14,02,09,110.390000,
2018,06,14,02,10,110.390000,
2018,06,14,02,11,110.390000,
2018,06,14,02,12,110.390000,
2018,06,14,02,13,110.390000,
2018,06,14,02,14,110.390000,
2018,06,14,02,15,110.390000,
2018,06,14,02,16,110.440000,
2018,06,14,02,17,110.440000,
2018,06,14,02,18,110.440000,
2018,06,14,02,19,110.440000,
2018,06,14,02,20,110.440000,
2018,06,14,02,21,110.440000,
2018,06,14,02,22,110.410000,
2018,06,14,02,23,110.440000,
2018,06,14,02,24,110.440000,
2018,06,14,02,25,110.440000,
2018,06,14,02,26,110.410000,
2018,06,14,02,27,110.410000,
2018,06,14,02,28,110.410000,
2018,06,14,02,29,110.410000,
2018,06,14,02,30,110.410000,
2018,06,14,02,31,110.410000,
2018,06,14,02,32,110.410000,
2018,06,14,02,33,110.410000,
2018,06,14,02,34,110.390000,
2018,06,14,02,35,110.410000,
2018,06,14,02,36,110.390000,
2018,06,14,02,37,110.390000,
2018,06,14,02,38,110.390000,
2018,06,14,02,39,110.390000,
2018,06,14,02,40,110.390000,
2018,06,14,02,41,110.390000,
2018,06,14,02,42,110.410000,
2018,06,14,02,43,110.390000,
2018,06,14,02,44,110.390000,
2018,06,14,02,45,110.390000,
2018,06,14,02,46,110.410000,
2018,06,14,02,47,110.410000,
2018,06,14,02,48,110.410000,
2018,06,14,02,49,110.410000,
2018,06,14,02,50,110.410000,
2018,06,14,02,51,110.410000,
2018,06,14,02,52,110.410000,
2018,06,14,02,53,110.410000,
2018,06,14,02,54,110.410000,
2018,06,14,02,55,110.380000,
2018,06,14,02,56,110.380000,
2018,06,14,02,57,110.380000,
2018,06,14,02,58,110.380000,
2018,06,14,02,59,110.380000,
2018,06,14,03,00,110.380000,
2018,06,14,03,01,110.380000,
2018,06,14,03,02,110.380000,
2018,06,14,03,03,110.380000,
2018,06,14,03,04,110.380000,
2018,06,14,03,05,110.380000,
2018,06,14,03,06,110.430000,
2018,06,14,03,07,110.430000,
2018,06,14,03,08,110.430000,
2018,06,14,03,09,110.430000,
2018,06,14,03,10,110.430000,
2018,06,14,03,11,110.430000,
2018,06,14,03,12,110.430000,
2018,06,14,03,13,110.430000,
2018,06,14,03,14,110.700000,
2018,06,14,03,15,110.430000,
2018,06,14,03,16,110.700000,
2018,06,14,03,17,110.700000,
2018,06,14,03,18,110.700000,
2018,06,14,03,19,110.700000,
2018,06,14,03,20,110.700000,
2018,06,14,03,21,110.700000,
2018,06,14,03,22,110.700000,
2018,06,14,03,23,110.700000,
2018,06,14,03,24,110.700000,
2018,06,14,03,25,110.700000,
2018,06,14,03,26,110.720000,
2018,06,14,03,27,110.720000,
2018,06,14,03,28,110.720000,
2018,06,14,03,29,110.720000,
2018,06,14,03,30,110.720000,
2018,06,14,03,31,110.720000,
2018,06,14,03,32,110.720000,
2018,06,14,03,33,110.770000,
2018,06,14,03,34,110.770000,
2018,06,14,03,35,110.720000,
2018,06,14,03,36,110.770000,
2018,06,14,03,37,110.770000,
2018,06,14,03,38,110.770000,
2018,06,14,03,39,110.770000,
2018,06,14,03,40,110.770000,
2018,06,14,03,41,110.770000,
2018,06,14,03,42,110.770000,
2018,06,14,03,43,110.770000,
2018,06,14,03,44,110.770000,
2018,06,14,03,45,110.770000,
2018,06,14,03,46,110.770000,
2018,06,14,03,47,110.770000,
2018,06,14,03,48,110.770000,
2018,06,14,03,49,110.770000,
2018,06,14,03,50,110.770000,
2018,06,14,03,51,110.770000,
2018,06,14,03,52,110.770000,
2018,06,14,03,53,110.660000,
2018,06,14,03,54,110.770000,
2018,06,14,03,55,110.770000,
2018,06,14,03,56,110.660000,
2018,06,14,03,57,110.660000,
2018,06,14,03,58,110.660000,
2018,06,14,03,59,110.660000,
2018,06,14,04,00,110.660000,
2018,06,14,04,01,110.660000,
2018,06,14,04,02,110.660000,
2018,06,14,04,03,110.660000,
2018,06,14,04,04,110.660000,
2018,06,14,04,05,110.660000,
2018,06,14,04,06,110.520000,
2018,06,14,04,07,110.520000,
2018,06,14,04,08,110.520000,
2018,06,14,04,09,110.520000,
2018,06,14,04,10,110.520000,
2018,06,14,04,11,110.520000,
2018,06,14,04,12,110.530000,
2018,06,14,04,13,110.520000,
2018,06,14,04,14,110.520000,
2018,06,14,04,15,110.520000,
2018,06,14,04,16,110.530000,
2018,06,14,04,17,110.530000,
2018,06,14,04,18,110.530000,
2018,06,14,04,19,110.530000,
2018,06,14,04,20,110.530000,
2018,06,14,04,21,110.530000,
2018,06,14,04,22,110.530000,
2018,06,14,04,23,110.530000,
2018,06,14,04,24,110.530000,
2018,06,14,04,25,110.540000,
2018,06,14,04,26,110.540000,
2018,06,14,04,27,110.540000,
2018,06,14,04,28,110.540000,
2018,06,14,04,29,110.540000,
2018,06,14,04,30,110.540000,
2018,06,14,04,31,110.540000,
2018,06,14,04,32,110.540000,
2018,06,14,04,33,110.540000,
2018,06,14,04,34,110.540000,
2018,06,14,04,35,110.540000,
2018,06,14,04,36,110.540000,
2018,06,14,04,37,110.540000,
2018,06,14,04,38,110.540000,
2018,06,14,04,39,110.540000,
2018,06,14,04,40,110.540000,
2018,06,14,04,41,110.540000,
2018,06,14,04,42,110.540000,
2018,06,14,04,43,110.540000,
2018,06,14,04,44,110.540000,
2018,06,14,04,45,110.540000,
2018,06,14,04,46,110.440000,
2018,06,14,04,47,110.440000,
2018,06,14,04,48,110.440000,
2018,06,14,04,49,110.440000,
2018,06,14,04,50,110.440000,
2018,06,14,04,51,110.440000,
2018,06,14,04,52,110.440000,
2018,06,14,04,53,110.440000,
2018,06,14,04,54,110.350000,
2018,06,14,04,55,110.440000,
2018,06,14,04,56,110.350000,
2018,06,14,04,57,110.350000,
2018,06,14,04,58,110.350000,
2018,06,14,04,59,110.350000,
2018,06,14,05,00,110.350000,
2018,06,14,05,01,110.350000,
2018,06,14,05,02,110.270000,
2018,06,14,05,03,110.350000,
2018,06,14,05,04,110.350000,
2018,06,14,05,05,110.350000,
2018,06,14,05,06,110.270000,
2018,06,14,05,07,110.270000,
2018,06,14,05,08,110.270000,
2018,06,14,05,09,110.270000,
2018,06,14,05,10,110.270000,
2018,06,14,05,11,110.270000,
2018,06,14,05,12,110.270000,
2018,06,14,05,13,110.350000,
2018,06,14,05,14,110.270000,
2018,06,14,05,15,110.270000,
2018,06,14,05,16,110.350000,
2018,06,14,05,17,110.350000,
2018,06,14,05,18,110.350000,
2018,06,14,05,19,110.350000,
2018,06,14,05,20,110.350000,
2018,06,14,05,21,110.350000,
2018,06,14,05,22,110.350000,
2018,06,14,05,23,110.350000,
2018,06,14,05,24,110.350000,
2018,06,14,05,25,110.350000,
2018,06,14,05,26,110.310000,
2018,06,14,05,27,110.310000,
2018,06,14,05,28,110.310000,
2018,06,14,05,29,110.310000,
2018,06,14,05,30,110.310000,
2018,06,14,05,31,110.340000,
2018,06,14,05,32,110.310000,
2018,06,14,05,33,110.310000,
2018,06,14,05,34,110.310000,
2018,06,14,05,35,110.310000,
2018,06,14,05,36,110.340000,
2018,06,14,05,37,110.340000,
2018,06,14,05,38,110.340000,
2018,06,14,05,39,110.340000,
2018,06,14,05,40,110.340000,
2018,06,14,05,41,110.340000,
2018,06,14,05,42,110.350000,
2018,06,14,05,43,110.340000,
2018,06,14,05,44,110.340000,
2018,06,14,05,45,110.340000,
2018,06,14,05,46,110.350000,
2018,06,14,05,47,110.350000,
2018,06,14,05,48,110.350000,
2018,06,14,05,49,110.350000,
2018,06,14,05,50,110.350000,
2018,06,14,05,51,110.350000,
2018,06,14,05,52,110.350000,
2018,06,14,05,53,110.350000,
2018,06,14,05,54,110.350000,
2018,06,14,05,55,110.350000,
2018,06,14,05,56,110.350000,
2018,06,14,05,57,110.350000,
2018,06,14,05,58,110.350000,
2018,06,14,05,59,110.350000,
2018,06,14,06,00,110.350000,
2018,06,14,06,01,110.350000,
2018,06,14,06,02,110.350000,
2018,06,14,06,03,110.350000,
2018,06,14,06,04,110.350000,
2018,06,14,06,05,110.350000,
2018,06,14,06,06,110.320000,
2018,06,14,06,07,110.320000,
2018,06,14,06,08,110.320000,
2018,06,14,06,09,110.320000,
2018,06,14,06,10,110.320000,
2018,06,14,06,11,110.320000,
2018,06,14,06,12,110.320000,
2018,06,14,06,13,110.320000,
2018,06,14,06,14,110.320000,
2018,06,14,06,15,110.320000,
2018,06,14,06,16,110.350000,
2018,06,14,06,17,110.350000,
2018,06,14,06,18,110.350000,
2018,06,14,06,19,110.350000,
2018,06,14,06,20,110.350000,
2018,06,14,06,21,110.350000,
2018,06,14,06,22,110.350000,
2018,06,14,06,23,110.350000,
2018,06,14,06,24,110.350000,
2018,06,14,06,25,110.330000,
2018,06,14,06,26,110.330000,
2018,06,14,06,27,110.330000,
2018,06,14,06,28,110.330000,
2018,06,14,06,29,110.330000,
2018,06,14,06,30,110.330000,
2018,06,14,06,31,110.330000,
2018,06,14,06,32,110.330000,
2018,06,14,06,33,110.330000,
2018,06,14,06,34,110.330000,
2018,06,14,06,35,110.330000,
2018,06,14,06,36,110.330000,
2018,06,14,06,37,110.330000,
2018,06,14,06,38,110.330000,
2018,06,14,06,39,110.330000,
2018,06,14,06,40,110.330000,
2018,06,14,06,41,110.330000,
2018,06,14,06,42,110.310000,
2018,06,14,06,43,110.330000,
2018,06,14,06,44,110.330000,
2018,06,14,06,45,110.330000,
2018,06,14,06,46,110.310000,
2018,06,14,06,47,110.310000,
2018,06,14,06,48,110.310000,
2018,06,14,06,49,110.310000,
2018,06,14,06,50,110.310000,
2018,06,14,06,51,110.310000,
2018,06,14,06,52,110.310000,
2018,06,14,06,53,110.310000,
2018,06,14,06,54,110.310000,
2018,06,14,06,55,110.310000,
2018,06,14,06,56,110.310000,
2018,06,14,06,57,110.310000,
2018,06,14,06,58,110.310000,
2018,06,14,06,59,110.310000,
2018,06,14,07,00,110.310000,
2018,06,14,07,01,110.310000,
2018,06,14,07,02,110.310000,
2018,06,14,07,03,110.310000,
2018,06,14,07,04,110.310000,
2018,06,14,07,05,110.310000,
2018,06,14,07,06,110.240000,
2018,06,14,07,07,110.240000,
2018,06,14,07,08,110.240000,
2018,06,14,07,09,110.240000,
2018,06,14,07,10,110.240000,
2018,06,14,07,11,110.240000,
2018,06,14,07,12,110.240000,
2018,06,14,07,13,110.240000,
2018,06,14,07,14,110.240000,
2018,06,14,07,15,110.240000,
2018,06,14,07,16,110.170000,
2018,06,14,07,17,110.170000,
2018,06,14,07,18,110.170000,
2018,06,14,07,19,110.170000,
2018,06,14,07,20,110.170000,
2018,06,14,07,21,110.170000,
2018,06,14,07,22,110.170000,
2018,06,14,07,23,110.170000,
2018,06,14,07,24,110.170000,
2018,06,14,07,25,110.170000,
2018,06,14,07,26,110.130000,
2018,06,14,07,27,110.130000,
2018,06,14,07,28,110.130000,
2018,06,14,07,29,110.130000,
2018,06,14,07,30,110.130000,
2018,06,14,07,31,110.130000,
2018,06,14,07,32,110.130000,
2018,06,14,07,33,110.130000,
2018,06,14,07,34,110.130000,
2018,06,14,07,35,110.130000,
2018,06,14,07,36,110.140000,
2018,06,14,07,37,110.140000,
2018,06,14,07,38,110.140000,
2018,06,14,07,39,110.140000,
2018,06,14,07,40,110.140000,
2018,06,14,07,41,110.140000,
2018,06,14,07,42,110.140000,
2018,06,14,07,43,110.160000,
2018,06,14,07,44,110.140000,
2018,06,14,07,45,110.160000,
2018,06,14,07,46,110.160000,
2018,06,14,07,47,110.160000,
2018,06,14,07,48,110.160000,
2018,06,14,07,49,110.160000,
2018,06,14,07,50,110.160000,
2018,06,14,07,51,110.160000,
2018,06,14,07,52,110.160000,
2018,06,14,07,53,110.160000,
2018,06,14,07,54,110.160000,
2018,06,14,07,55,110.160000,
2018,06,14,07,56,110.190000,
2018,06,14,07,57,110.190000,
2018,06,14,07,58,110.190000,
2018,06,14,07,59,110.190000,
2018,06,14,08,00,110.190000,
2018,06,14,08,01,110.190000,
2018,06,14,08,02,110.190000,
2018,06,14,08,03,110.190000,
2018,06,14,08,04,110.190000,
2018,06,14,08,05,110.190000,
2018,06,14,08,06,110.170000,
2018,06,14,08,07,110.170000,
2018,06,14,08,08,110.170000,
2018,06,14,08,09,110.170000,
2018,06,14,08,10,110.170000,
2018,06,14,08,11,110.170000,
2018,06,14,08,12,110.170000,
2018,06,14,08,13,110.170000,
2018,06,14,08,14,110.170000,
2018,06,14,08,15,110.170000,
2018,06,14,08,16,110.210000,
2018,06,14,08,17,110.210000,
2018,06,14,08,18,110.210000,
2018,06,14,08,19,110.210000,
2018,06,14,08,20,110.210000,
2018,06,14,08,21,110.210000,
2018,06,14,08,22,110.210000,
2018,06,14,08,23,110.210000,
2018,06,14,08,24,110.210000,
2018,06,14,08,25,110.210000,
2018,06,14,08,26,110.230000,
2018,06,14,08,27,110.230000,
2018,06,14,08,28,110.230000,
2018,06,14,08,29,110.230000,
2018,06,14,08,30,110.230000,
2018,06,14,08,31,110.190000,
2018,06,14,08,32,110.190000,
2018,06,14,08,33,110.230000,
2018,06,14,08,34,110.190000,
2018,06,14,08,35,110.230000,
2018,06,14,08,36,110.190000,
2018,06,14,08,37,110.190000,
2018,06,14,08,38,110.190000,
2018,06,14,08,39,110.190000,
2018,06,14,08,40,110.190000,
2018,06,14,08,41,110.170000,
2018,06,14,08,42,110.190000,
2018,06,14,08,43,110.190000,
2018,06,14,08,44,110.170000,
2018,06,14,08,45,110.170000,
2018,06,14,08,46,110.170000,
2018,06,14,08,47,110.170000,
2018,06,14,08,48,110.170000,
2018,06,14,08,49,110.170000,
2018,06,14,08,50,110.170000,
2018,06,14,08,51,110.170000,
2018,06,14,08,52,110.170000,
2018,06,14,08,53,110.170000,
2018,06,14,08,54,110.170000,
2018,06,14,08,55,110.170000,
2018,06,14,08,56,110.250000,
2018,06,14,08,57,110.250000,
2018,06,14,08,58,110.250000,
2018,06,14,08,59,110.250000,
2018,06,14,09,00,110.250000,
2018,06,14,09,01,110.250000,
2018,06,14,09,02,110.250000,
2018,06,14,09,03,110.250000,
2018,06,14,09,04,110.250000,
2018,06,14,09,05,110.250000,
2018,06,14,09,06,110.230000,
2018,06,14,09,07,110.230000,
2018,06,14,09,08,110.230000,
2018,06,14,09,09,110.230000,
2018,06,14,09,10,110.230000,
2018,06,14,09,11,110.230000,
2018,06,14,09,12,110.230000,
2018,06,14,09,13,110.230000,
2018,06,14,09,14,110.200000,
2018,06,14,09,15,110.230000,
2018,06,14,09,16,110.200000,
2018,06,14,09,17,110.200000,
2018,06,14,09,18,110.200000,
2018,06,14,09,19,110.200000,
2018,06,14,09,20,110.200000,
2018,06,14,09,21,110.200000,
2018,06,14,09,22,110.200000,
2018,06,14,09,23,110.200000,
2018,06,14,09,24,110.200000,
2018,06,14,09,25,110.170000,
2018,06,14,09,26,110.170000,
2018,06,14,09,27,110.170000,
2018,06,14,09,28,110.170000,
2018,06,14,09,29,110.170000,
2018,06,14,09,30,110.170000,
2018,06,14,09,31,110.170000,
2018,06,14,09,32,110.170000,
2018,06,14,09,33,110.170000,
2018,06,14,09,34,110.170000,
2018,06,14,09,35,110.170000,
2018,06,14,09,36,110.290000,
2018,06,14,09,37,110.290000,
2018,06,14,09,38,110.290000,
2018,06,14,09,39,110.290000,
2018,06,14,09,40,110.290000,
2018,06,14,09,41,110.290000,
2018,06,14,09,42,110.290000,
2018,06,14,09,43,110.290000,
2018,06,14,09,44,110.290000,
2018,06,14,09,45,110.290000,
2018,06,14,09,46,110.300000,
2018,06,14,09,47,110.300000,
2018,06,14,09,48,110.300000,
2018,06,14,09,49,110.300000,
2018,06,14,09,50,110.300000,
2018,06,14,09,51,110.300000,
2018,06,14,09,52,110.300000,
2018,06,14,09,53,110.300000,
2018,06,14,09,54,110.300000,
2018,06,14,09,55,110.300000,
2018,06,14,09,56,110.280000,
2018,06,14,09,57,110.280000,
2018,06,14,09,58,110.280000,
2018,06,14,09,59,110.280000,
2018,06,14,10,00,110.280000,
2018,06,14,10,01,110.280000,
2018,06,14,10,02,110.290000,
2018,06,14,10,03,110.280000,
2018,06,14,10,04,110.280000,
2018,06,14,10,05,110.280000,
2018,06,14,10,06,110.290000,
2018,06,14,10,07,110.290000,
2018,06,14,10,08,110.290000,
2018,06,14,10,09,110.290000,
2018,06,14,10,10,110.290000,
2018,06,14,10,11,110.290000,
2018,06,14,10,12,110.290000,
2018,06,14,10,13,110.290000,
2018,06,14,10,14,110.260000,
2018,06,14,10,15,110.290000,
2018,06,14,10,16,110.260000,
2018,06,14,10,17,110.260000,
2018,06,14,10,18,110.260000,
2018,06,14,10,19,110.260000,
2018,06,14,10,20,110.260000,
2018,06,14,10,21,110.260000,
2018,06,14,10,22,110.260000,
2018,06,14,10,23,110.260000,
2018,06,14,10,24,110.300000,
2018,06,14,10,25,110.260000,
2018,06,14,10,26,110.300000,
2018,06,14,10,27,110.300000,
2018,06,14,10,28,110.300000,
2018,06,14,10,29,110.300000,
2018,06,14,10,30,110.300000,
2018,06,14,10,31,110.300000,
2018,06,14,10,32,110.300000,
2018,06,14,10,33,110.300000,
2018,06,14,10,34,110.300000,
2018,06,14,10,35,110.300000,
2018,06,14,10,36,110.310000,
2018,06,14,10,37,110.310000,
2018,06,14,10,38,110.310000,
2018,06,14,10,39,110.310000,
2018,06,14,10,40,110.310000,
2018,06,14,10,41,110.310000,
2018,06,14,10,42,110.310000,
2018,06,14,10,43,110.310000,
2018,06,14,10,44,110.300000,
2018,06,14,10,45,110.310000,
2018,06,14,10,46,110.300000,
2018,06,14,10,47,110.300000,
2018,06,14,10,48,110.300000,
2018,06,14,10,49,110.300000,
2018,06,14,10,50,110.300000,
2018,06,14,10,51,110.280000,
2018,06,14,10,52,110.300000,
2018,06,14,10,53,110.300000,
2018,06,14,10,54,110.300000,
2018,06,14,10,55,110.300000,
2018,06,14,10,56,110.280000,
2018,06,14,10,57,110.280000,
2018,06,14,10,58,110.280000,
2018,06,14,10,59,110.280000,
2018,06,14,11,00,110.280000,
2018,06,14,11,01,110.280000,
2018,06,14,11,02,110.280000,
2018,06,14,11,03,110.280000,
2018,06,14,11,04,110.280000,
2018,06,14,11,05,110.280000,
2018,06,14,11,06,110.260000,
2018,06,14,11,07,110.260000,
2018,06,14,11,08,110.260000,
2018,06,14,11,09,110.260000,
2018,06,14,11,10,110.260000,
2018,06,14,11,11,110.260000,
2018,06,14,11,12,110.260000,
2018,06,14,11,13,110.260000,
2018,06,14,11,14,110.260000,
2018,06,14,11,15,110.260000,
2018,06,14,11,16,110.280000,
2018,06,14,11,17,110.280000,
2018,06,14,11,18,110.280000,
2018,06,14,11,19,110.280000,
2018,06,14,11,20,110.280000,
2018,06,14,11,21,110.280000,
2018,06,14,11,22,110.280000,
2018,06,14,11,23,110.280000,
2018,06,14,11,24,110.280000,
2018,06,14,11,25,110.280000,
2018,06,14,11,26,110.250000,
2018,06,14,11,27,110.250000,
2018,06,14,11,28,110.250000,
2018,06,14,11,29,110.250000,
2018,06,14,11,30,110.250000,
2018,06,14,11,31,110.250000,
2018,06,14,11,32,110.250000,
